townland_name,has_parish,has_barony,has_county,detected_at
ANNY,False,False,False,2026-06-09
ANNY FAR AND NEAR,False,False,False,2026-06-09
ANNYALTY,False,False,False,2026-06-09
ANNYART,False,False,False,2026-06-09
ANNYEEB,False,False,False,2026-06-09
ANNYERK,False,False,False,2026-06-09
ANNYNANUM,False,False,False,2026-06-09
ANRITTABEG,False,False,False,2026-06-09
ANSKERT,False,False,False,2026-06-09
ANSTER,False,False,False,2026-06-09
ANTFIELD,False,False,False,2026-06-09
ANTICUR,False,False,False,2026-06-09
ANTIGUA,False,False,False,2026-06-09
ANTIVILLE,False,False,False,2026-06-09
ANTYLSTOWN,False,False,False,2026-06-09
ANTYNANUM,False,False,False,2026-06-09
ANVEYERG,False,False,False,2026-06-09
APHORT,False,False,False,2026-06-09
APPLE ISLAND,False,False,False,2026-06-09
APPLEFORT,False,False,False,2026-06-09
APPLETEE,False,False,False,2026-06-09
APPLETOWN,False,False,False,2026-06-09
APPLEVALE,False,False,False,2026-06-09
ARA,False,False,False,2026-06-09
ARABELA,False,False,False,2026-06-09
ARABOY,False,False,False,2026-06-09
ARAGHTY,False,False,False,2026-06-09
ARBATT,False,False,False,2026-06-09
ARBOURHILL,False,False,False,2026-06-09
ARCH HALL,False,False,False,2026-06-09
ARCHDEACONRY GLEBE,False,False,False,2026-06-09
ARCHERSLEAS,False,False,False,2026-06-09
ARCHERSRATH,False,False,False,2026-06-09
ARCHERSTOWN,False,False,False,2026-06-09
ARCHERSTREET LOT,False,False,False,2026-06-09
ARCHILL,False,False,False,2026-06-09
ARCLINTAGH,False,False,False,2026-06-09
ARD,False,False,False,2026-06-09
ARD EAST,False,False,False,2026-06-09
ARD WEST,False,False,False,2026-06-09
ARD NA CAITHNE,False,False,False,2026-06-09
ARDA,False,False,False,2026-06-09
ARDABAUN,False,False,False,2026-06-09
ARDABRONE,False,False,False,2026-06-09
ARDACARHA,False,False,False,2026-06-09
ARDACHRIN,False,False,False,2026-06-09
ARDACLUCKEEN,False,False,False,2026-06-09
ARDACLUGGIN,False,False,False,2026-06-09
ARDACONG,False,False,False,2026-06-09
ARDACROW,False,False,False,2026-06-09
ARDADAM,False,False,False,2026-06-09
ARDAGANNIVE,False,False,False,2026-06-09
ARDAGANNY,False,False,False,2026-06-09
ARDAGAWNA,False,False,False,2026-06-09
ARDAGH,False,False,False,2026-06-09
ARDAGH GILBRIDE,False,False,False,2026-06-09
ARDAGH SHEERAN,False,False,False,2026-06-09
ARDAGH DEMESNE,False,False,False,2026-06-09
ARDAGH EAST,False,False,False,2026-06-09
ARDAGH KILL,False,False,False,2026-06-09
ARDAGH NORTH,False,False,False,2026-06-09
ARDAGH SOUTH,False,False,False,2026-06-09
ARDAGH WEST,False,False,False,2026-06-09
ARDAGHMORE,False,False,False,2026-06-09
ARDAGHY,False,False,False,2026-06-09
ARDAGHY GLEBE,False,False,False,2026-06-09
ARDAGILLA,False,False,False,2026-06-09
ARDAGULLION,False,False,False,2026-06-09
ARDAHEE,False,False,False,2026-06-09
ARDAHILL,False,False,False,2026-06-09
ARDAKILLIN,False,False,False,2026-06-09
ARDAKIP BEG,False,False,False,2026-06-09
ARDAKIP MORE,False,False,False,2026-06-09
ARDALOO,False,False,False,2026-06-09
ARDAMADANE,False,False,False,2026-06-09
ARDAMAGH,False,False,False,2026-06-09
ARDAMORE,False,False,False,2026-06-09
ARDAMULLIVAN,False,False,False,2026-06-09
ARDAN,False,False,False,2026-06-09
ARDANAFFRIN,False,False,False,2026-06-09
ARDANE,False,False,False,2026-06-09
ARDANEANIG,False,False,False,2026-06-09
ARDANEER,False,False,False,2026-06-09
ARDANENEEN,False,False,False,2026-06-09
ARDANENIG,False,False,False,2026-06-09
ARDANEW,False,False,False,2026-06-09
ARDANRAGH,False,False,False,2026-06-09
ARDANREAGH,False,False,False,2026-06-09
ARDAPRIOR,False,False,False,2026-06-09
ARDARA,False,False,False,2026-06-09
ARDARAGH EAST,False,False,False,2026-06-09
ARDARAGH WEST,False,False,False,2026-06-09
ARDARAVAN,False,False,False,2026-06-09
ARDARAWER,False,False,False,2026-06-09
ARDARDAGH,False,False,False,2026-06-09
ARDAROSTIG,False,False,False,2026-06-09
ARDAROU,False,False,False,2026-06-09
ARDARRAGH,False,False,False,2026-06-09
ARDARRIG,False,False,False,2026-06-09
ARDARVER,False,False,False,2026-06-09
ARDASS,False,False,False,2026-06-09
ARDATAGGLE,False,False,False,2026-06-09
ARDATEDAUN,False,False,False,2026-06-09
ARDATEGGLE,False,False,False,2026-06-09
ARDATINNY,False,False,False,2026-06-09
ARDATOWEL,False,False,False,2026-06-09
ARDATRAVE,False,False,False,2026-06-09
ARDATTIN,False,False,False,2026-06-09
ARDATURR,False,False,False,2026-06-09
ARDATURR MOUNTAIN,False,False,False,2026-06-09
ARDATURRISH BEG,False,False,False,2026-06-09
ARDATURRISH MORE,False,False,False,2026-06-09
ARDAUN,False,False,False,2026-06-09
ARDAUN EAST,False,False,False,2026-06-09
ARDAUN WEST,False,False,False,2026-06-09
ARDAVAGGA,False,False,False,2026-06-09
ARDAVULLANE,False,False,False,2026-06-09
ARDAWARRY,False,False,False,2026-06-09
ARDBALLAN,False,False,False,2026-06-09
ARDBALLYMORE,False,False,False,2026-06-09
ARDBANE,False,False,False,2026-06-09
ARDBARREN LOWER,False,False,False,2026-06-09
ARDBARREN UPPER,False,False,False,2026-06-09
ARDBASH,False,False,False,2026-06-09
ARDBAUN,False,False,False,2026-06-09
ARDBEAR,False,False,False,2026-06-09
ARDBEARN,False,False,False,2026-06-09
ARDBEARN AND TORMAN,False,False,False,2026-06-09
ARDBEG,False,False,False,2026-06-09
ARDBERREEN,False,False,False,2026-06-09
ARDBOGHIL,False,False,False,2026-06-09
ARDBOHIL,False,False,False,2026-06-09
ARDBOLEY NORTH,False,False,False,2026-06-09
ARDBOLEY SOUTH,False,False,False,2026-06-09
ARDBOLIES,False,False,False,2026-06-09
ARDBOLINE,False,False,False,2026-06-09
ARDBOOLY LOWER,False,False,False,2026-06-09
ARDBOOLY UPPER,False,False,False,2026-06-09
ARDBORRA,False,False,False,2026-06-09
ARDBOY,False,False,False,2026-06-09
ARDBRACCAN,False,False,False,2026-06-09
ARDBRACK,False,False,False,2026-06-09
ARDBRACKAN OR WRIGHTOWN,False,False,False,2026-06-09
ARDBRENNAN,False,False,False,2026-06-09
ARDBRIN,False,False,False,2026-06-09
ARDBUCKAN,False,False,False,2026-06-09
ARDCAHAN,False,False,False,2026-06-09
ARDCALF,False,False,False,2026-06-09
ARDCALLUM,False,False,False,2026-06-09
ARDCAME,False,False,False,2026-06-09
ARDCANAGHT,False,False,False,2026-06-09
ARDCANDRISK,False,False,False,2026-06-09
ARDCARN,False,False,False,2026-06-09
ARDCARNEY,False,False,False,2026-06-09
ARDCATH,False,False,False,2026-06-09
ARDCAVAN,False,False,False,2026-06-09
ARDCHAMOYLE,False,False,False,2026-06-09
ARDCHICKEN,False,False,False,2026-06-09
ARDCLINIS,False,False,False,2026-06-09
ARDCLOGH,False,False,False,2026-06-09
ARDCLONE,False,False,False,2026-06-09
ARDCLOON,False,False,False,2026-06-09
ARDCLOONY,False,False,False,2026-06-09
ARDCLOYNE,False,False,False,2026-06-09
ARDCOLAGH,False,False,False,2026-06-09
ARDCOLM,False,False,False,2026-06-09
ARDCOLMAN,False,False,False,2026-06-09
ARDCOLUM,False,False,False,2026-06-09
ARDCONNELL,False,False,False,2026-06-09
ARDCONRA,False,False,False,2026-06-09
ARDCOOHIG,False,False,False,2026-06-09
ARDCORCORAN,False,False,False,2026-06-09
ARDCORKY,False,False,False,2026-06-09
ARDCOST,False,False,False,2026-06-09
ARDCOTTEN,False,False,False,2026-06-09
ARDCREE,False,False,False,2026-06-09
ARDCRONE,False,False,False,2026-06-09
ARDCRONY,False,False,False,2026-06-09
ARDCULLEN,False,False,False,2026-06-09
ARDCULLEN-MARSHES,False,False,False,2026-06-09
ARDCUMBER,False,False,False,2026-06-09
ARDCURLEY,False,False,False,2026-06-09
ARDDERROO,False,False,False,2026-06-09
ARDDERRYNAGLERAGH,False,False,False,2026-06-09
ARDDRINE,False,False,False,2026-06-09
ARDEA,False,False,False,2026-06-09
ARDEAMUSH,False,False,False,2026-06-09
ARDEAN,False,False,False,2026-06-09
ARDEASH,False,False,False,2026-06-09
ARDEE,False,False,False,2026-06-09
ARDEELAN LOWER,False,False,False,2026-06-09
ARDEELAN UPPER,False,False,False,2026-06-09
ARDEEN,False,False,False,2026-06-09
ARDEENLOUN EAST,False,False,False,2026-06-09
ARDEENLOUN WEST,False,False,False,2026-06-09
ARDEES LOWER,False,False,False,2026-06-09
ARDEES UPPER,False,False,False,2026-06-09
ARDEEVIN,False,False,False,2026-06-09
ARDELLIS LOWER,False,False,False,2026-06-09
ARDELLIS UPPER,False,False,False,2026-06-09
ARDENAGH GREAT,False,False,False,2026-06-09
ARDENAGH LITTLE,False,False,False,2026-06-09
ARDERRA,False,False,False,2026-06-09
ARDERRAWINNY,False,False,False,2026-06-09
ARDERROW,False,False,False,2026-06-09
ARDERRY,False,False,False,2026-06-09
ARDESKIN,False,False,False,2026-06-09
ARDESS GLEBE,False,False,False,2026-06-09
ARDFARN,False,False,False,2026-06-09
ARDFERT,False,False,False,2026-06-09
ARDFERT OUGHTER,False,False,False,2026-06-09
ARDFINNAN,False,False,False,2026-06-09
ARDFINTAN,False,False,False,2026-06-09
ARDFRAIL,False,False,False,2026-06-09
ARDFRY,False,False,False,2026-06-09
ARDGAINEEN,False,False,False,2026-06-09
ARDGALLAGHER,False,False,False,2026-06-09
ARDGALLIN,False,False,False,2026-06-09
ARDGART,False,False,False,2026-06-09
ARDGARVAN,False,False,False,2026-06-09
ARDGEEHA,False,False,False,2026-06-09
ARDGEEHA LOWER,False,False,False,2026-06-09
ARDGEEHA UPPER,False,False,False,2026-06-09
ARDGEEHAN,False,False,False,2026-06-09
ARDGEHANE,False,False,False,2026-06-09
ARDGILLAN DEMESNE,False,False,False,2026-06-09
ARDGILLEW,False,False,False,2026-06-09
ARDGINNY,False,False,False,2026-06-09
ARDGIVNA,False,False,False,2026-06-09
ARDGLARE,False,False,False,2026-06-09
ARDGLASS,False,False,False,2026-06-09
ARDGLOSSAN,False,False,False,2026-06-09
ARDGLUSHIN,False,False,False,2026-06-09
ARDGONNELL,False,False,False,2026-06-09
ARDGOUL NORTH,False,False,False,2026-06-09
ARDGOUL SOUTH,False,False,False,2026-06-09
ARDGOULBEG,False,False,False,2026-06-09
ARDGOWNA,False,False,False,2026-06-09
ARDGRAIGUE,False,False,False,2026-06-09
ARDGREAGH,False,False,False,2026-06-09
ARDGREGANE,False,False,False,2026-06-09
ARDGROOM INWARD,False,False,False,2026-06-09
ARDGROOM OUTWARD,False,False,False,2026-06-09
ARDGROUND,False,False,False,2026-06-09
ARDHOOM,False,False,False,2026-06-09
ARDICOAN,False,False,False,2026-06-09
ARDIGON,False,False,False,2026-06-09
ARDIHANNON,False,False,False,2026-06-09
ARDILEA,False,False,False,2026-06-09
ARDILLAUN,False,False,False,2026-06-09
ARDILLON,False,False,False,2026-06-09
ARDINA,False,False,False,2026-06-09
ARDINARIVE,False,False,False,2026-06-09
ARDINAWARK,False,False,False,2026-06-09
ARDINODE EAST,False,False,False,2026-06-09
ARDINODE WEST,False,False,False,2026-06-09
ARDINTENANT,False,False,False,2026-06-09
ARDIVAGHAN,False,False,False,2026-06-09
ARDKEARAGH,False,False,False,2026-06-09
ARDKEEL,False,False,False,2026-06-09
ARDKEEN,False,False,False,2026-06-09
ARDKEEN MORE,False,False,False,2026-06-09
ARDKEENAGH,False,False,False,2026-06-09
ARDKEENAGH PLUNKETT,False,False,False,2026-06-09
ARDKEENAN,False,False,False,2026-06-09
ARDKEERAGH,False,False,False,2026-06-09
ARDKEERAN,False,False,False,2026-06-09
ARDKILL,False,False,False,2026-06-09
ARDKILL BEG,False,False,False,2026-06-09
ARDKILL MORE,False,False,False,2026-06-09
ARDKILLEEN,False,False,False,2026-06-09
ARDKILLY,False,False,False,2026-06-09
ARDKILMARTIN,False,False,False,2026-06-09
ARDKIRK,False,False,False,2026-06-09
ARDKITT EAST,False,False,False,2026-06-09
ARDKITT WEST,False,False,False,2026-06-09
ARDKYLE,False,False,False,2026-06-09
ARDLA,False,False,False,2026-06-09
ARDLAGHAS,False,False,False,2026-06-09
ARDLAGHEEN BEG,False,False,False,2026-06-09
ARDLAGHEEN MORE,False,False,False,2026-06-09
ARDLAHAN,False,False,False,2026-06-09
ARDLAMAN,False,False,False,2026-06-09
ARDLARAGHAN,False,False,False,2026-06-09
ARDLAVAGH,False,False,False,2026-06-09
ARDLEA,False,False,False,2026-06-09
ARDLEAG,False,False,False,2026-06-09
ARDLECKNA,False,False,False,2026-06-09
ARDLEE,False,False,False,2026-06-09
ARDLEEBEG,False,False,False,2026-06-09
ARDLENAGH,False,False,False,2026-06-09
ARDLENY,False,False,False,2026-06-09
ARDLINE,False,False,False,2026-06-09
ARDLOMAN,False,False,False,2026-06-09
ARDLONA,False,False,False,2026-06-09
ARDLONAN,False,False,False,2026-06-09
ARDLOUGH,False,False,False,2026-06-09
ARDLOUGHER,False,False,False,2026-06-09
ARDLOUGHILL,False,False,False,2026-06-09
ARDLOW,False,False,False,2026-06-09
ARDLOY,False,False,False,2026-06-09
ARDMACLANCY,False,False,False,2026-06-09
ARDMACROAN,False,False,False,2026-06-09
ARDMAGHBREAGUE,False,False,False,2026-06-09
ARDMALIN,False,False,False,2026-06-09
ARDMANAGH,False,False,False,2026-06-09
ARDMANNING BEG,False,False,False,2026-06-09
ARDMANNING MORE,False,False,False,2026-06-09
ARDMARTIN,False,False,False,2026-06-09
ARDMAYLE,False,False,False,2026-06-09
ARDMAYLE EAST,False,False,False,2026-06-09
ARDMAYLE WEST,False,False,False,2026-06-09
ARDMEELODE,False,False,False,2026-06-09
ARDMEEN,False,False,False,2026-06-09
ARDMEENAN,False,False,False,2026-06-09
ARDMINNAN,False,False,False,2026-06-09
ARDMONE,False,False,False,2026-06-09
ARDMONE EAST,False,False,False,2026-06-09
ARDMONE WEST,False,False,False,2026-06-09
ARDMONEEL,False,False,False,2026-06-09
ARDMONEEN,False,False,False,2026-06-09
ARDMONEY,False,False,False,2026-06-09
ARDMORAN,False,False,False,2026-06-09
ARDMORE,False,False,False,2026-06-09
ARDMORE ISLAND,False,False,False,2026-06-09
ARDMORE POINT,False,False,False,2026-06-09
ARDMORNEY,False,False,False,2026-06-09
ARDMOYLE,False,False,False,2026-06-09
ARDMULCHAN,False,False,False,2026-06-09
ARDMULLAN,False,False,False,2026-06-09
ARDNABLEASK,False,False,False,2026-06-09
ARDNABOHA,False,False,False,2026-06-09
ARDNABOURKEY,False,False,False,2026-06-09
ARDNABROCKY,False,False,False,2026-06-09
ARDNACALLY,False,False,False,2026-06-09
ARDNACASSAGH,False,False,False,2026-06-09
ARDNACLOGHY,False,False,False,2026-06-09
ARDNACLUG,False,False,False,2026-06-09
ARDNACRAA,False,False,False,2026-06-09
ARDNACRANY NORTH,False,False,False,2026-06-09
ARDNACRANY SOUTH,False,False,False,2026-06-09
ARDNACROHY,False,False,False,2026-06-09
ARDNACROSS ISLAND,False,False,False,2026-06-09
ARDNACRUSHY,False,False,False,2026-06-09
ARDNACULLIA NORTH,False,False,False,2026-06-09
ARDNACULLIA SOUTH,False,False,False,2026-06-09
ARDNADITIAN,False,False,False,2026-06-09
ARDNADOMAN EAST,False,False,False,2026-06-09
ARDNADOMAN WEST,False,False,False,2026-06-09
ARDNAGALL,False,False,False,2026-06-09
ARDNAGALLIAGH,False,False,False,2026-06-09
ARDNAGANNAGH,False,False,False,2026-06-09
ARDNAGAPPARY,False,False,False,2026-06-09
ARDNAGASHEL,False,False,False,2026-06-09
ARDNAGASSAN,False,False,False,2026-06-09
ARDNAGASSANE,False,False,False,2026-06-09
ARDNAGEEHA,False,False,False,2026-06-09
ARDNAGEEHY,False,False,False,2026-06-09
ARDNAGEEHY BEG,False,False,False,2026-06-09
ARDNAGEEHY EAST,False,False,False,2026-06-09
ARDNAGEEHY MORE,False,False,False,2026-06-09
ARDNAGEEHY WEST,False,False,False,2026-06-09
ARDNAGLASS,False,False,False,2026-06-09
ARDNAGLASS LOWER,False,False,False,2026-06-09
ARDNAGLASS UPPER,False,False,False,2026-06-09
ARDNAGLE,False,False,False,2026-06-09
ARDNAGLEW,False,False,False,2026-06-09
ARDNAGLUG,False,False,False,2026-06-09
ARDNAGNO,False,False,False,2026-06-09
ARDNAGOR,False,False,False,2026-06-09
ARDNAGRAGH,False,False,False,2026-06-09
ARDNAGRAGH DIGBY,False,False,False,2026-06-09
ARDNAGREEVAGH,False,False,False,2026-06-09
ARDNAGRENA,False,False,False,2026-06-09
ARDNAGROGHERY,False,False,False,2026-06-09
ARDNAGROSS,False,False,False,2026-06-09
ARDNAGUNIOG,False,False,False,2026-06-09
ARDNAHEA,False,False,False,2026-06-09
ARDNAHINCH,False,False,False,2026-06-09
ARDNAHOW,False,False,False,2026-06-09
ARDNAMANAGH,False,False,False,2026-06-09
ARDNAMOGHILL,False,False,False,2026-06-09
ARDNAMONEE,False,False,False,2026-06-09
ARDNAMULLAN,False,False,False,2026-06-09
ARDNAMWEELY,False,False,False,2026-06-09
ARDNANAGH,False,False,False,2026-06-09
ARDNANEAN,False,False,False,2026-06-09
ARDNANURE,False,False,False,2026-06-09
ARDNAPONRA,False,False,False,2026-06-09
ARDNAPREAGHAUN,False,False,False,2026-06-09
ARDNAREE,False,False,False,2026-06-09
ARDNAREE OR SHANAGHY,False,False,False,2026-06-09
ARDNARGLE,False,False,False,2026-06-09
ARDNASALLEM,False,False,False,2026-06-09
ARDNASILLAGH,False,False,False,2026-06-09
ARDNASODAN,False,False,False,2026-06-09
ARDNASOOL,False,False,False,2026-06-09
ARDNAVEAGH,False,False,False,2026-06-09
ARDNEESKAN,False,False,False,2026-06-09
ARDNEHUE,False,False,False,2026-06-09
ARDNURCHER,False,False,False,2026-06-09
ARDNURCHER GLEBE,False,False,False,2026-06-09
ARDOBIREEN,False,False,False,2026-06-09
ARDOCHEASTY,False,False,False,2026-06-09
ARDOGEENA,False,False,False,2026-06-09
ARDOGELLY,False,False,False,2026-06-09
ARDOGHIL,False,False,False,2026-06-09
ARDOGINNA,False,False,False,2026-06-09
ARDOGOMMON,False,False,False,2026-06-09
ARDOHILL,False,False,False,2026-06-09
ARDOLEY,False,False,False,2026-06-09
ARDONAN,False,False,False,2026-06-09
ARDOOHY,False,False,False,2026-06-09
ARDORE,False,False,False,2026-06-09
ARDOSLOUGH,False,False,False,2026-06-09
ARDOUGH OR HUNTSPARK,False,False,False,2026-06-09
ARDOUGHAN,False,False,False,2026-06-09
ARDOUGHTER,False,False,False,2026-06-09
ARDOUR,False,False,False,2026-06-09
ARDOWEN,False,False,False,2026-06-09
ARDOWEN COMMON,False,False,False,2026-06-09
ARDPADDIN,False,False,False,2026-06-09
ARDPATRICK,False,False,False,2026-06-09
ARDPATTAN,False,False,False,2026-06-09
ARDQUIN,False,False,False,2026-06-09
ARDRA,False,False,False,2026-06-09
ARDRA BEG,False,False,False,2026-06-09
ARDRA MORE,False,False,False,2026-06-09
ARDRAGH,False,False,False,2026-06-09
ARDRAH,False,False,False,2026-06-09
ARDRAHAN,False,False,False,2026-06-09
ARDRAHAN NORTH,False,False,False,2026-06-09
ARDRAHAN SOUTH,False,False,False,2026-06-09
ARDRAHEEN BEG,False,False,False,2026-06-09
ARDRAHEEN MORE,False,False,False,2026-06-09
ARDRAHIN,False,False,False,2026-06-09
ARDRALY,False,False,False,2026-06-09
ARDRANNY BEG,False,False,False,2026-06-09
ARDRANNY MORE,False,False,False,2026-06-09
ARDRASS,False,False,False,2026-06-09
ARDRASS LOWER,False,False,False,2026-06-09
ARDRASS UPPER,False,False,False,2026-06-09
ARDREA,False,False,False,2026-06-09
ARDREAGH,False,False,False,2026-06-09
ARDREE,False,False,False,2026-06-09
ARDRESS EAST,False,False,False,2026-06-09
ARDRESS WEST,False,False,False,2026-06-09
ARDREW,False,False,False,2026-06-09
ARDRINANE,False,False,False,2026-06-09
ARDRISTAN,False,False,False,2026-06-09
ARDROE,False,False,False,2026-06-09
ARDROS,False,False,False,2026-06-09
ARDROSS,False,False,False,2026-06-09
ARDRUM,False,False,False,2026-06-09
ARDRUMKILLA,False,False,False,2026-06-09
ARDRUMMAN,False,False,False,2026-06-09
ARDRUMS GREAT,False,False,False,2026-06-09
ARDRUMS LITTLE,False,False,False,2026-06-09
ARDRUSH,False,False,False,2026-06-09
ARDS,False,False,False,2026-06-09
ARDS BEG,False,False,False,2026-06-09
ARDS BIG,False,False,False,2026-06-09
ARDS LITTLE,False,False,False,2026-06-09
ARDS MORE EAST,False,False,False,2026-06-09
ARDS MORE WEST,False,False,False,2026-06-09
ARDSALLAGH,False,False,False,2026-06-09
ARDSALLAGH BEG,False,False,False,2026-06-09
ARDSALLAGH MORE,False,False,False,2026-06-09
ARDSCULL,False,False,False,2026-06-09
ARDSHANAVOOLY,False,False,False,2026-06-09
ARDSHANBALLY,False,False,False,2026-06-09
ARDSHANKILL,False,False,False,2026-06-09
ARDSHEELHANE EAST,False,False,False,2026-06-09
ARDSHEELHANE WEST,False,False,False,2026-06-09
ARDSKEA MORE,False,False,False,2026-06-09
ARDSKEAGH,False,False,False,2026-06-09
ARDSKRAGH,False,False,False,2026-06-09
ARDSMORE MOUNTAIN,False,False,False,2026-06-09
ARDSOLLUS,False,False,False,2026-06-09
ARDSOREEN,False,False,False,2026-06-09
ARDSTRAW,False,False,False,2026-06-09
ARDTANAGH,False,False,False,2026-06-09
ARDTEEGALVAN,False,False,False,2026-06-09
ARDTERMON,False,False,False,2026-06-09
ARDTOLE,False,False,False,2026-06-09
ARDTOMIN,False,False,False,2026-06-09
ARDTONNAGH,False,False,False,2026-06-09
ARDTRASNA,False,False,False,2026-06-09
ARDTULLY,False,False,False,2026-06-09
ARDTULLY BEG,False,False,False,2026-06-09
ARDTULLY MORE,False,False,False,2026-06-09
ARDUE,False,False,False,2026-06-09
ARDULTAGH,False,False,False,2026-06-09
ARDUN,False,False,False,2026-06-09
ARDUNS,False,False,False,2026-06-09
ARDUNSAGHAN,False,False,False,2026-06-09
ARDUNSHIN,False,False,False,2026-06-09
ARDURA BEG,False,False,False,2026-06-09
ARDURA MORE,False,False,False,2026-06-09
ARDUSLOUGH,False,False,False,2026-06-09
ARDVAGH,False,False,False,2026-06-09
ARDVALLY,False,False,False,2026-06-09
ARDVARNA,False,False,False,2026-06-09
ARDVARNE,False,False,False,2026-06-09
ARDVARNESS,False,False,False,2026-06-09
ARDVARNEY,False,False,False,2026-06-09
ARDVARNISH,False,False,False,2026-06-09
ARDVARNOCK GLEBE,False,False,False,2026-06-09
ARDVARNY,False,False,False,2026-06-09
ARDVARNY EAST,False,False,False,2026-06-09
ARDVARNY WEST,False,False,False,2026-06-09
ARDVONE,False,False,False,2026-06-09
ARDWANIG,False,False,False,2026-06-09
ARDYDONAGAN,False,False,False,2026-06-09
ARDYDUFFY,False,False,False,2026-06-09
ARDYHOOLIHANE,False,False,False,2026-06-09
ARDYKEOHANE,False,False,False,2026-06-09
ARDYOUL,False,False,False,2026-06-09
ARGOS,False,False,False,2026-06-09
ARIGNAGH,False,False,False,2026-06-09
ARKEEN BEG,False,False,False,2026-06-09
ARKLOW,False,False,False,2026-06-09
ARLANDS,False,False,False,2026-06-09
ARLINSTOWN,False,False,False,2026-06-09
ARLISH,False,False,False,2026-06-09
ARLNAMULLAGH,False,False,False,2026-06-09
ARLONSTOWN,False,False,False,2026-06-09
ARM,False,False,False,2026-06-09
ARMAGHBRAGUE,False,False,False,2026-06-09
ARMALUGHEY,False,False,False,2026-06-09
ARMYHILL,False,False,False,2026-06-09
ARNAGHAN,False,False,False,2026-06-09
ARNASBRACK,False,False,False,2026-06-09
ARNESTOWN,False,False,False,2026-06-09
ARNOTS GROVE,False,False,False,2026-06-09
ARODDY,False,False,False,2026-06-09
ARODSTOWN,False,False,False,2026-06-09
ARPINSTOWN,False,False,False,2026-06-09
ARRAGH BEG,False,False,False,2026-06-09
ARRAGH MORE,False,False,False,2026-06-09
ARRAGHAN,False,False,False,2026-06-09
ARRAGLEN,False,False,False,2026-06-09
ARRAGORTEEN,False,False,False,2026-06-09
ARRANAGH,False,False,False,2026-06-09
ARRIGAL,False,False,False,2026-06-09
ARROO,False,False,False,2026-06-09
ARRYBREAGA,False,False,False,2026-06-09
ARRYHEERNABIN,False,False,False,2026-06-09
ARTABRACKAGH,False,False,False,2026-06-09
ARTAINE DOMVILLE,False,False,False,2026-06-09
ARTAINE EAST,False,False,False,2026-06-09
ARTAINE NORTH,False,False,False,2026-06-09
ARTAINE SOUTH,False,False,False,2026-06-09
ARTAINE WEST,False,False,False,2026-06-09
ARTALEVERY,False,False,False,2026-06-09
ARTASOOLY,False,False,False,2026-06-09
ARTCLEA,False,False,False,2026-06-09
ARTHURSTOWN,False,False,False,2026-06-09
ARTHURSTOWN LITTLE,False,False,False,2026-06-09
ARTIBRANNAN,False,False,False,2026-06-09
ARTICLAVE LOWER,False,False,False,2026-06-09
ARTICLAVE UPPER,False,False,False,2026-06-09
ARTICRUNAGHT NORTH,False,False,False,2026-06-09
ARTICRUNAGHT SOUTH,False,False,False,2026-06-09
ARTIDILLON,False,False,False,2026-06-09
ARTIDOWNEY,False,False,False,2026-06-09
ARTIFERRALL,False,False,False,2026-06-09
ARTIFORTY,False,False,False,2026-06-09
ARTIGARVAN,False,False,False,2026-06-09
ARTIGORAN,False,False,False,2026-06-09
ARTIKELLY,False,False,False,2026-06-09
ARTIKELLYS,False,False,False,2026-06-09
ARTILOMAN,False,False,False,2026-06-09
ARTIMACORMICK,False,False,False,2026-06-09
ARTINAGH,False,False,False,2026-06-09
ARTITEIGUE,False,False,False,2026-06-09
ARTLONE,False,False,False,2026-06-09
ARTNACREA,False,False,False,2026-06-09
ARTNAGROSS,False,False,False,2026-06-09
ARTNAGULLIAN,False,False,False,2026-06-09
ARTONAGH,False,False,False,2026-06-09
ARTONEY,False,False,False,2026-06-09
ARTRAMON,False,False,False,2026-06-09
ARTRESNAHAN,False,False,False,2026-06-09
ARTTIQUIN,False,False,False,2026-06-09
ARUNDELMILLS,False,False,False,2026-06-09
ARVALEE,False,False,False,2026-06-09
ARYWEE,False,False,False,2026-06-09
ASH BIG,False,False,False,2026-06-09
ASH HILL,False,False,False,2026-06-09
ASH ISLAND,False,False,False,2026-06-09
ASH LITTLE,False,False,False,2026-06-09
ASHBROOK,False,False,False,2026-06-09
ASHBROOK OR AGHAMORE,False,False,False,2026-06-09
ASHBURY,False,False,False,2026-06-09
ASHFIELD,False,False,False,2026-06-09
ASHFIELD DEMESNE,False,False,False,2026-06-09
ASHFIELD OR SCREEBOGE,False,False,False,2026-06-09
ASHFORT,False,False,False,2026-06-09
ASHGLEN OR GLENNAFUNSHOGE,False,False,False,2026-06-09
ASHGROVE,False,False,False,2026-06-09
ASHHILL,False,False,False,2026-06-09
ASHHOE,False,False,False,2026-06-09
ASHLAMADUFF,False,False,False,2026-06-09
ASHLEYPARK,False,False,False,2026-06-09
ASHPARK,False,False,False,2026-06-09
ASHTOWN,False,False,False,2026-06-09
ASHWELL'S-LOT,False,False,False,2026-06-09
ASHWOOD LOWER,False,False,False,2026-06-09
ASHWOOD UPPER,False,False,False,2026-06-09
ASHWOODS,False,False,False,2026-06-09
ASHWOODS OR WOODY MULLAGHREE,False,False,False,2026-06-09
ASK,False,False,False,2026-06-09
ASKA BEG,False,False,False,2026-06-09
ASKA MORE,False,False,False,2026-06-09
ASKABEG,False,False,False,2026-06-09
ASKAHBIGHE,False,False,False,2026-06-09
